id,angular_moment,contrast,variance,idm,sum_average,entropy,sum_variance,sum_entropy,difference_variance,difference_entropy
011-bg-01,6579107936.0,20314852.0,2.2205139205888543e+18,89401.43950235781,8613538.0,122801.94645824216,9.61073393698874e+18,-511054.2205724272,3.083429154952385e+16,524099.6160998136
011-bg-02,7272051140.0,18406360.0,1.3561918026267832e+18,89956.03327857549,6857049.0,118205.0143682529,6.090667594049662e+18,-529895.5406287978,2.731964341205073e+16,512037.1302614813
011-cl-01,8075666392.0,26641292.0,1.0176122243754417e+18,94348.85075090243,5941506.0,117961.42488542656,4.572803367978383e+18,-545034.616508865,2.515433741874737e+16,522413.5361727375
011-cl-02,6905036230.0,21459604.0,2.0711564424652744e+18,92227.22796263514,8274013.0,123856.27881534748,8.868009772570743e+18,-515560.7626346698,2.826085359822807e+16,535232.3256628274
011-nm-01,6720036432.0,19139678.0,2.1820543558451256e+18,92369.4818485372,8461274.0,124934.76862653776,9.273971322692844e+18,-511715.0512044474,2.7751077501083776e+16,538515.3817189784
011-nm-02,5303214488.0,17424548.0,3.390097590803453e+18,90636.65493434864,10387085.0,128937.88471928792,1.3976014248335284e+19,-484643.1582182084,2.950165357550401e+16,549062.2396848177
011-nm-03,8188200510.0,24604082.0,1.1425719649768504e+18,95089.55571372264,6244710.0,119910.3844087576,5.051441970320994e+18,-542592.6125598284,2.6109765908858456e+16,529209.6176724434
011-nm-04,7725007632.0,20662610.0,1.2486034798398195e+18,92605.45031150329,6522294.0,120194.98309896469,5.51051076627553e+18,-534810.9158227193,2.718842937426789e+16,525080.4283977515
011-nm-05,6011501968.0,16540606.0,2.9008464191889587e+18,90835.93774776829,9668048.0,127243.23480688724,1.2108014215673197e+19,-496891.6981278204,2.932252500642447e+16,543830.7755848904
011-nm-06,5585001404.0,16281824.0,3.26616059870322e+18,89437.59797806761,10217133.0,128565.8248697474,1.3522402454008218e+19,-487791.9927081004,2.920682712848239e+16,545622.1630752438
012-bg-01,8271841396.0,22158246.0,1.5134521181581588e+18,96708.17952459896,7093139.0,122818.69416124784,6.517332730733558e+18,-540323.7372464096,3.060601176819553e+16,542128.9666962376
012-bg-02,8234957366.0,23049046.0,1.6781422579641137e+18,96540.94263581444,7450656.0,123679.83904505508,7.190887902129068e+18,-537538.1491330182,3.0959642639007456e+16,544190.418561002
012-cl-01,8829066690.0,26532086.0,1.288356663628925e+18,99028.44516214143,6512638.0,124012.33447094812,5.494233888707131e+18,-546612.8245886685,3.244636331214029e+16,550771.5629183112
012-cl-02,7948259006.0,19945206.0,2.212562966841436e+18,96061.83884538112,8388278.0,128815.08183433868,9.114678940645926e+18,-524898.3324398178,3.4606858080832656e+16,558742.7066611743
012-nm-01,5596140678.0,15280286.0,3.386440011653118e+18,90711.17451551446,10249722.0,132540.7728855737,1.3608841989452282e+19,-485924.7127929808,3.575459938904585e+16,561028.0579202329
012-nm-02,8913815294.0,26205410.0,1.5417194276585165e+18,99891.18805802976,7082837.0,125453.34894484728,6.498434104877912e+18,-545878.8504036332,3.2938849076304096e+16,557427.4329089199
012-nm-03,7327689878.0,19982472.0,2.328694326362713e+18,95300.54792972314,8584833.0,129584.99136390375,9.546842405787642e+18,-514667.33221877966,3.271246969934177e+16,559590.1636065459
012-nm-04,8545505328.0,23356202.0,1.7999596926630684e+18,98699.33377842528,7611377.0,126967.10289716412,7.504494982375621e+18,-537992.74619183,3.351670684482788e+16,559081.8226200673
012-nm-05,8139117510.0,19892888.0,2.0755716745090816e+18,97055.87433559966,8138000.0,128315.389784828,8.578886990870654e+18,-528673.3851655925,3.353036266092557e+16,558996.5182051809
012-nm-06,8916578986.0,25941616.0,1.6163274972559916e+18,100580.92936284289,7242848.0,125681.61281190926,6.795370741074537e+18,-546070.061749296,3.338493768334453e+16,559457.9773279785
013-bg-01,7100498286.0,23685840.0,1.840112967069284e+18,88168.15070686268,7967850.0,118915.0275923321,8.223823937131778e+18,-524710.0283229908,3.686161506397812e+16,508297.26233915327
013-bg-02,5552657420.0,22791438.0,2.820973251508231e+18,84784.41032608888,9738215.0,122481.65003240044,1.2284352650129623e+19,-493869.76661260944,3.742630857236459e+16,511961.06455438497
013-cl-01,7472691496.0,23059570.0,1.3506590146184325e+18,89785.48153265839,6912338.0,115645.34533161474,6.189267360771852e+18,-537867.2806910552,2.866936502873764e+16,504144.7689360994
013-cl-02,6633422214.0,21291758.0,1.9971046682003727e+18,87855.05266226534,8282724.0,119352.37832727276,8.886653684396314e+18,-517420.8665940886,3.1961018214956384e+16,509541.82235566585
013-nm-01,7167122626.0,23443426.0,1.578682522153129e+18,89169.09807677948,7383681.0,118669.9521489365,7.0621492278362e+18,-526938.6882794496,3.2569932967542704e+16,511238.4020711413
013-nm-02,7464277518.0,27571282.0,1.2593345131192758e+18,90615.38561923086,6640928.0,117019.80330854745,5.712776757321156e+18,-535444.2437431123,3.0904884168909504e+16,510190.0199567946
013-nm-03,6320729864.0,20639850.0,2.072771603382872e+18,87784.87946771034,8378382.0,121170.0474084724,9.093120833605672e+18,-510250.1540099977,3.408328742176316e+16,515243.096465914
013-nm-04,7482071618.0,25328828.0,1.46719389519281e+18,91126.24487891844,7119792.0,118541.9364065718,6.566371902263271e+18,-533399.0877920784,3.0985751221170644e+16,515989.8700479263
013-nm-05,6173395450.0,19288374.0,2.5811612754883635e+18,87566.00804276971,9277853.0,123216.45837112864,1.1150355538607075e+19,-504046.7756980374,3.3409748514334536e+16,521577.81604302215
013-nm-06,7421017556.0,25573328.0,1.4547382912567836e+18,90284.93737804466,7099943.0,118236.5570352898,6.529807881428964e+18,-532427.7390495327,3.223765363916908e+16,512767.07501111366
014-bg-01,7075064346.0,18519538.0,1.8338688887527813e+18,90527.5665893852,7866988.0,121374.37779042636,8.01695703309133e+18,-521762.7065691311,3.058583363105087e+16,523702.889476769
014-bg-02,6959874394.0,17304236.0,1.8271388087864256e+18,90559.11225693655,7857141.0,121190.79778275386,7.996898901976027e+18,-520688.881979864,3.007420781237399e+16,523744.8652149704
014-cl-01,7162978884.0,20169178.0,2.383363859042511e+18,91934.73974964792,8908727.0,123024.1162256467,1.0280755260000449e+19,-521014.4324230233,3.179736434209103e+16,531273.9124660555
014-cl-02,7426527674.0,22744732.0,2.2697338050110177e+18,93034.02046525356,8725754.0,121934.58903633422,9.862777714569996e+18,-527654.4588862018,3.208796015311551e+16,530859.7852244574
014-nm-01,7992873612.0,22005724.0,1.3643031170800645e+18,94525.5651129032,6784849.0,121306.33678391782,5.963103110536807e+18,-537705.3444546286,2.8816142792768656e+16,532879.361682233
014-nm-02,7691518966.0,19983548.0,1.6666017282931625e+18,93818.89537794804,7466942.0,122310.68360673002,7.222347577432435e+18,-531355.3131270636,2.964422393418356e+16,534348.9728667141
014-nm-03,7749330556.0,24108642.0,1.406702240553794e+18,93723.01312588772,6893392.0,121181.63849823445,6.15542288326895e+18,-534328.8121500772,2.973228516492655e+16,530978.6774740876
014-nm-04,6726172596.0,17612248.0,2.311241745832599e+18,90639.37709546552,8709714.0,125081.19175196438,9.826572320563986e+18,-510276.9008328368,3.0305078748978456e+16,534529.7577210998
014-nm-05,7790374644.0,18215830.0,1.8662314468832965e+18,93701.19291817468,7858504.0,123666.74986830108,7.999692355327841e+18,-529675.9348656577,3.021527989206828e+16,537294.7602804722
014-nm-06,8173211942.0,21681640.0,1.327137007687323e+18,94934.6704310784,6688214.0,121411.66916593876,5.794450373155971e+18,-539898.0430654747,2.7879252417924664e+16,533966.9615545891
015-bg-01,6068105414.0,18271682.0,3.201843558584319e+18,88725.2543238008,10168709.0,127371.34604099789,1.3394513879074925e+19,-496569.01895934367,3.514302745027304e+16,537094.6780604462
015-bg-02,6708355818.0,21604240.0,2.069253910353062e+18,87818.45259310251,8357241.0,121628.86983809654,9.047292809878876e+18,-514511.16719970014,3.766808070264056e+16,516785.4824433134
015-cl-01,6415733100.0,17365958.0,3.669014568700432e+18,91124.3457344674,10821422.0,128676.62947850078,1.5169266635119935e+19,-501481.5202144631,3.698776169391374e+16,546947.7162622856
015-cl-02,7430459688.0,20499578.0,1.6279288300872717e+18,91316.50094449637,7432798.0,120695.26620226554,7.156434373239661e+18,-528884.5358238273,3.0640844889892936e+16,523130.4403489845
015-nm-01,7274444430.0,20024408.0,1.933017192287876e+18,90901.88946569704,8029806.0,122881.99880528744,8.35224706644626e+18,-522733.0649066426,3.31981098015934e+16,528783.9013533082
015-nm-02,6188165926.0,17945780.0,2.616185267523568e+18,87074.09683710235,9268935.0,125359.82848261984,1.1128947301575655e+19,-500303.2600587494,3.590861022224028e+16,527347.8002002704
015-nm-03,7108727482.0,19851536.0,1.8980209839949727e+18,89918.65850120709,7978375.0,122372.83441943202,8.245592220478087e+18,-520363.5477785313,3.350441661855148e+16,524788.6328759834
015-nm-04,6591082220.0,18926346.0,1.9929780421580247e+18,87835.50965498143,8179915.0,122406.77333856087,8.667434968076388e+18,-511535.5538137311,3.494289871446473e+16,520181.8486158489
015-nm-05,6670980938.0,19002588.0,2.175133772563753e+18,88079.94601492857,8515433.0,123279.4371694254,9.39305669310886e+18,-511408.84679815726,3.545030389568757e+16,522858.324064348
015-nm-06,6978860816.0,18278750.0,1.824497604913708e+18,89586.84868554263,7830712.0,122037.95510437948,7.943196276647667e+18,-519405.23665355495,3.1744056514424496e+16,524376.963744548
016-bg-01,8574348534.0,26640026.0,1.3798969744327388e+18,97556.79041788618,6779008.0,122665.82192246195,5.952850786163122e+18,-544631.7428641239,3.122129540149876e+16,543374.0591169898
016-bg-02,8267109624.0,24585214.0,1.6258847704538022e+18,96907.2584912666,7339283.0,123318.53333098438,6.977511973858158e+18,-539359.9680026389,3.2865498783132264e+16,544353.8048491527
016-cl-01,8159688460.0,25190250.0,8.823130699283082e+17,94713.9938705276,5573368.0,116031.6002069037,4.023679104086919e+18,-551754.1634271118,2.5538201062668136e+16,518940.8123384435
016-cl-02,7723742412.0,26179318.0,1.262940158044415e+18,94819.30880577936,6596218.0,118284.5581766517,5.636122609913911e+18,-541296.2790562399,2.6809908460925256e+16,525293.8230027027
016-nm-01,8641362776.0,24015158.0,1.550159262523787e+18,98977.25888834309,7115394.0,124881.0903626204,6.558309721502354e+18,-543494.98047318,3.2460223975315304e+16,555368.1521763862
016-nm-02,8030956260.0,20480834.0,2.120998078073236e+18,97519.7614598502,8221659.0,128275.87084755547,8.756177028634949e+18,-527957.352756298,3.4604309370183896e+16,560865.3480522966
016-nm-03,8766104734.0,28079088.0,1.3140558186720876e+18,99895.11418174372,6579798.0,123937.79049960336,5.608135278313892e+18,-548874.2091175619,3.189216121589835e+16,555107.229466848
016-nm-04,8794917226.0,24919526.0,1.7632103218901143e+18,100861.63563081328,7546861.0,126153.08369270708,7.377810375237467e+18,-544914.3382049688,3.308690422026896e+16,563414.6986978104
016-nm-05,7723455872.0,19343684.0,2.5308333554690053e+18,96874.38323188704,8933701.0,129771.48394795944,1.0338536303537089e+19,-520991.4391244054,3.496907244282005e+16,564808.6804955917
016-nm-06,8941963762.0,28266596.0,1.620224222915002e+18,101322.33376264774,7248884.0,125718.93880150026,6.80670300212971e+18,-547980.4355263708,3.236971302125476e+16,563307.6418675376
017-bg-01,6664438524.0,20420780.0,1.6849133889918945e+18,86831.91851038946,7623295.0,119154.72509014772,7.527950983359443e+18,-517180.19882882666,3.3091898639059056e+16,506784.45767154015
017-bg-02,5574833966.0,19385200.0,2.48443466083359e+18,84755.78904609106,9129009.0,122847.30559040178,1.0795448937524177e+19,-493600.94994245935,3.4342333760974944e+16,513415.5303292326
017-cl-01,4850539924.0,17933698.0,3.4284198037046216e+18,85828.81341990425,10606436.0,125452.25681961705,1.4572489225898988e+19,-479475.9343470148,3.0350253726709896e+16,526588.2468733921
017-cl-02,5105202446.0,17790716.0,3.24332344523568e+18,86931.56006988797,10327233.0,125008.30014781002,1.3815372486320648e+19,-484980.0555326503,2.9659207710116784e+16,527577.8380553032
017-nm-01,7159866406.0,22328756.0,1.5237260104662528e+18,90299.38063081562,7206865.0,120207.177351181,6.727975263906114e+18,-525718.3933648882,3.0667806760518504e+16,519788.5694157019
017-nm-02,6983594854.0,21152388.0,1.5966734794000845e+18,89815.02434093415,7373416.0,120624.51659881954,7.042540667057241e+18,-521870.53150011,2.950145300148472e+16,519899.6375633752
017-nm-03,4591476396.0,15405004.0,3.677689264430525e+18,85844.32497327398,10854459.0,128587.08461639394,1.5262023643273855e+19,-471627.4967152753,3.2608290374055776e+16,537748.1172721891
017-nm-04,4834597840.0,15926642.0,3.520394774132033e+18,85829.47707088462,10646182.0,127995.9015128764,1.4681935978718472e+19,-475797.166607555,3.1585325683901296e+16,535760.30528457
017-nm-05,4925372354.0,17546504.0,3.2742898595868534e+18,86271.49221803162,10304579.0,126982.92666044051,1.3754845226733482e+19,-479036.9520470826,3.299090066673377e+16,532397.4931212722
017-nm-06,6333365466.0,19718412.0,2.1400824955875845e+18,88960.66599417021,8437878.0,123457.72709729896,9.22274156441389e+18,-506854.1339499224,3.141981058153924e+16,525665.0332107499
018-bg-01,6154119634.0,23552342.0,1.7349079222412434e+18,85409.2789352825,7784153.0,117513.96850756374,7.848985840081594e+18,-512975.41264549264,3.4481328026820108e+16,500103.6417968067
018-bg-02,6237536942.0,23608408.0,1.7044723407589445e+18,85888.80221352802,7692656.0,118144.07030238469,7.665556119990622e+18,-513261.4803839485,3.379447815224083e+16,503661.72696645313
018-cl-01,6553886402.0,23812138.0,1.7298898500814935e+18,88856.95907478183,7728188.0,118637.77315236747,7.736539583371859e+18,-519372.8384651769,3.2386380194949976e+16,512219.9122578318
018-cl-02,6599011776.0,21992402.0,1.698676724002751e+18,87546.13230470827,7664318.0,118719.7548524411,7.609187523614645e+18,-518507.2894298746,2.968110193421049e+16,508428.2794573568
018-nm-01,6671188898.0,20854106.0,1.8696589677927724e+18,88365.06275027698,7974519.0,120609.28346305188,8.237609909917747e+18,-516468.076351838,3.3352219328400944e+16,515701.1944840709
018-nm-02,5900916322.0,19704578.0,2.167886089018684e+18,86588.8639070795,8551034.0,121763.01536585756,9.471749736352512e+18,-503037.2432234147,3.353744561119953e+16,516077.84624865424
018-nm-03,6004389218.0,18891450.0,2.44586556226093e+18,88028.0458745645,9026825.0,123171.37319091707,1.0555133485056174e+19,-502715.0706034608,3.345097657351781e+16,523552.93984435184
018-nm-04,6360338696.0,21777476.0,1.7778713288076785e+18,86589.82575589548,7800866.0,119802.6545266729,7.882744235927058e+18,-513353.73152570473,3.406700965017471e+16,510808.0106867714
018-nm-05,6356620234.0,21263264.0,2.0236189006049183e+18,87892.86245044862,8269415.0,121189.42006001844,8.858134456791106e+18,-511442.5393048725,3.4028110461546744e+16,518484.4952758429
018-nm-06,6044522350.0,19934980.0,2.2432132084044216e+18,88165.97681723231,8694496.0,121705.26780546267,9.792236559423836e+18,-506928.0180718015,3.334629053914679e+16,519309.5617344147
019-bg-01,6678921796.0,24153104.0,1.5967603028914596e+18,87765.4723007443,7433423.0,118545.6340552629,7.157620564806495e+18,-518989.7768758138,3.3751682005119344e+16,506683.66481832974
019-bg-02,6586480078.0,20643302.0,1.5938461748732723e+18,88825.02365872306,7400418.0,119196.62678875358,7.094206200542026e+18,-518523.7873567758,3.039377826179503e+16,512715.8651244725
019-cl-01,7076048442.0,22516860.0,1.2507091612120197e+18,88889.43814676824,6650638.0,115954.01383214966,5.729486495193903e+18,-531501.7278680117,2.8742337166186144e+16,503203.2234151588
019-cl-02,5456790600.0,19114244.0,2.53933722679739e+18,86431.54083560867,9243064.0,122081.35165801692,1.1066881529096729e+19,-495294.4914041145,3.2118970411030176e+16,516155.2931244479
019-nm-01,7770225002.0,25946450.0,1.1879520839896832e+18,92955.96846688962,6393454.0,119206.53170170172,5.294946865719141e+18,-537263.3724408726,2.7885863224628704e+16,522439.3479250288
019-nm-02,5537575616.0,20150166.0,2.6478009220090025e+18,88177.65378269227,9321870.0,125209.35191919396,1.1256426966562603e+19,-492278.05930216593,3.1942186999317264e+16,530218.0814608418
019-nm-03,5526625044.0,18230062.0,2.641947631151479e+18,87828.39261197855,9323687.0,125009.32325503796,1.1260813504156709e+19,-492145.911225972,3.1363296491143656e+16,528607.9027676728
019-nm-04,6308967960.0,19767196.0,2.1601174881653668e+18,89138.88295059511,8483169.0,123136.12637752292,9.322013216080384e+18,-507531.5264586133,3.2700715905158264e+16,525622.683420485
019-nm-05,5107157704.0,17928922.0,2.939690555801252e+18,85589.65596887405,9817740.0,125471.8681966226,1.2485837873084256e+19,-484377.9359232783,3.546535017230973e+16,525044.7940927576
019-nm-06,6501994090.0,22386052.0,1.5929113056046792e+18,88324.31542323445,7378324.0,120075.71884451483,7.051915064520656e+18,-516108.3174974332,3.5420614496215576e+16,514656.38316335017
020-bg-01,6172357938.0,17500536.0,2.6323143572856346e+18,87331.30367138801,9266030.0,126241.8239059869,1.1121980416796336e+19,-498895.28477093566,3.728137477705233e+16,530085.4343380192
020-bg-02,7188071024.0,23133266.0,1.34765130318104e+18,90576.01382420692,6788864.0,119764.68631905808,5.970151373185485e+18,-527310.080685467,3.236255244308453e+16,518617.1482797284
020-cl-01,7201694214.0,20604060.0,1.3390298238881316e+18,90150.28440045298,6790756.0,118906.67788420076,5.973473520359346e+18,-528920.9892013598,2.989546410491607e+16,515459.4333690935
020-cl-02,7362319298.0,24072942.0,1.2278991236326523e+18,90778.2051783948,6520294.0,118341.6094566986,5.5071200106013e+18,-532820.2807583187,2.9973287287522064e+16,515139.2151991783
020-nm-01,7450723538.0,21915008.0,1.4438170834703e+18,92520.27994324196,6969045.0,121938.05200083856,6.291277116281415e+18,-528293.0102130624,3.091269335235413e+16,529559.1171856463
020-nm-02,7378371864.0,21386870.0,1.25272850009483e+18,91793.64663967174,6514173.0,120996.6667007222,5.496801517465788e+18,-529044.4641878719,3.0272471452906704e+16,525518.1260879887
020-nm-03,7583004314.0,23954480.0,1.304057193813655e+18,92784.6558952244,6633137.0,121287.77558617327,5.699407551163101e+18,-531954.5337799132,3.2063068880103816e+16,528680.7783318153
020-nm-04,7583047444.0,21671874.0,1.3205952735323177e+18,93036.19215855602,6665788.0,121583.16173292178,5.755657757366813e+18,-531638.7798937951,3.095166554516792e+16,530529.2010118524
020-nm-05,7543410534.0,21877404.0,1.3950433477944166e+18,92726.70294668422,6846442.0,121901.12833745994,6.071864707501245e+18,-529771.7654958583,3.070723515041929e+16,530363.87355816
020-nm-06,7417083570.0,21285088.0,1.341254359654985e+18,91890.732809023,6716622.0,121732.65863198104,5.843779512127877e+18,-528545.3270529857,3.156934418637792e+16,527989.4963320257
021-bg-01,6656943340.0,14241814.0,3.0837266669478446e+18,91710.78324349209,9909217.0,128827.2466814635,1.2719632840399968e+19,-504732.990416305,3.4373376024822936e+16,550616.9100093981
021-bg-02,6586280972.0,15582084.0,2.8208116784547835e+18,91833.79563772574,9493429.0,128350.50439862104,1.1674597006871007e+19,-504532.2695760818,3.391608111458218e+16,548794.0216636859
021-cl-01,5445870992.0,20472792.0,2.835385113283449e+18,86658.36095923561,9728117.0,123089.97123997704,1.2258898431459115e+19,-492952.40621423407,3.3007258990649664e+16,519444.5790353972
